period,subperiod,secondsLeft,subject,population,match,matchID,strategy0,target0,payoff,percentChangePerSecond,name,min,max,subperiods,playersInGroup,length
1,1,0.027,1,1,1,0,0.5645443,0.5645443,247.02106,NaN,practic_1,NaN,NaN,10.0,2.0,30.0
1,2,0.024,2,1,1,0,0.670561,0.670561,152.97893,NaN,practic_1,NaN,NaN,10.0,2.0,30.0
1,2,0.024,1,1,1,0,0.5645443,0.5645443,247.02106,NaN,practic_1,NaN,NaN,10.0,2.0,30.0
1,1,0.027,2,1,1,0,0.670561,0.670561,152.97893,NaN,practic_1,NaN,NaN,10.0,2.0,30.0
1,3,0.021,2,1,1,0,0.670561,0.670561,152.97893,NaN,practic_1,NaN,NaN,10.0,2.0,30.0
1,3,0.021,1,1,1,0,0.5645443,0.5645443,247.02106,NaN,practic_1,NaN,NaN,10.0,2.0,30.0
1,4,0.018,2,1,1,0,0.670561,0.670561,152.97893,NaN,practic_1,NaN,NaN,10.0,2.0,30.0
1,4,0.018,1,1,1,0,0.5645443,0.5645443,247.02106,NaN,practic_1,NaN,NaN,10.0,2.0,30.0
1,5,0.015,2,1,1,0,0.670561,0.670561,152.97893,NaN,practic_1,NaN,NaN,10.0,2.0,30.0
1,5,0.015,1,1,1,0,0.5645443,0.5645443,247.02106,NaN,practic_1,NaN,NaN,10.0,2.0,30.0
1,6,0.012,2,1,1,0,0.670561,0.670561,152.97893,NaN,practic_1,NaN,NaN,10.0,2.0,30.0
1,6,0.012,1,1,1,0,0.5645443,0.5645443,247.02106,NaN,practic_1,NaN,NaN,10.0,2.0,30.0
1,7,0.009,2,1,1,0,0.670561,0.670561,152.97893,NaN,practic_1,NaN,NaN,10.0,2.0,30.0
1,7,0.009,1,1,1,0,0.5645443,0.5645443,247.02106,NaN,practic_1,NaN,NaN,10.0,2.0,30.0
1,8,0.006,2,1,1,0,0.670561,0.670561,152.97893,NaN,practic_1,NaN,NaN,10.0,2.0,30.0
1,8,0.006,1,1,1,0,0.5645443,0.5645443,247.02106,NaN,practic_1,NaN,NaN,10.0,2.0,30.0
1,9,0.003,2,1,1,0,0.670561,0.670561,152.97893,NaN,practic_1,NaN,NaN,10.0,2.0,30.0
1,9,0.003,1,1,1,0,0.5645443,0.5645443,247.02106,NaN,practic_1,NaN,NaN,10.0,2.0,30.0
